machine_id,os_type,duree_connexion,nombre_requetes,volume_donnees,statut_connexion
M828,Windows,142.66981453999836,174,267.9781676450094,success
M773,Linux,120.77569230733022,229,322.6682408170132,fail
M1126,Windows,30.56032629965641,277,686.4960472673409,fail
M371,Linux,127.85731138816917,267,732.4746265758206,success
M737,Android,130.73984693396906,220,564.3200410810649,fail
M964,MacOS,92.01673821657012,231,486.8349991999414,success
M264,Android,175.30663175006438,223,329.4319205431458,success
M1057,Android,120.77569230733022,249,410.28016555079023,fail
M693,Windows,128.77774010485035,213,614.0888258481599,fail
M986,Linux,120.77569230733022,182,528.3874848384796,success
M935,Linux,145.05544801632283,125,423.7839362720276,fail
M298,Linux,120.77569230733022,284,203.49255887663296,fail
M185,Android,149.3547138759322,227,716.3249894163525,fail
M644,MacOS,100.94260280468544,99,650.2750185676681,fail
M1107,Windows,93.3193863349384,209,434.7168792337683,success
M793,MacOS,119.72412383642194,315,596.0969584767064,fail
M526,Windows,148.41660285103694,111,539.5606543028077,fail
M24,MacOS,90.12393557373082,148,521.6959811237939,success
M487,Linux,173.31045556068182,281,440.2344377073103,fail
M131,Linux,150.67491537216017,148,695.6377711735119,success
M664,MacOS,72.28711524006259,339,416.97652682810406,success
M518,Windows,120.77569230733022,248,466.16435243403737,success
M236,Linux,120.77569230733022,86,466.8261262108376,success
M276,Android,200.05161766365356,314,319.9419668591463,fail
M1202,Windows,105.28835271175348,241,438.1343569020437,success
M814,MacOS,149.0328562655245,170,553.0361399704485,success
M1008,MacOS,123.30655767080935,225,396.2153369973813,success
M492,Windows,99.4586855392948,201,498.71152088309685,fail
M432,Windows,120.77569230733022,264,525.3619142542706,fail
M44,Android,100.60859850487654,210,683.1942711017088,fail
M1022,MacOS,134.248947926289,203,335.97585011563376,success
M466,Android,89.04771013492217,226,436.53084962614366,fail
M322,Linux,102.14384536051593,231,369.8129814366801,success
M274,Linux,132.6731927444905,119,502.6386324111241,fail
M692,MacOS,120.77569230733022,229,560.5773284461786,fail
M35,MacOS,134.35657037782963,178,483.8512622993026,success
M81,Linux,71.10709998259712,125,577.1484478888633,fail
M637,MacOS,116.43504819914672,250,225.36119980237837,fail
M1160,Linux,132.4801138111704,182,764.1605213781108,fail
M145,Android,122.2339269230804,212,253.82290565925115,fail
M99,Windows,103.77098432759291,153,444.4214421180119,success
M798,MacOS,76.13677942752517,154,287.44959136387126,fail
M597,Linux,59.27862988655646,246,405.0392459470417,fail
M86,Linux,161.3723172716413,207,574.5152081793808,fail
M808,Android,110.20376595465132,274,499.7320501407654,success
M960,Windows,132.8639768571101,182,630.6754345479789,fail
M309,MacOS,148.27563793170813,310,442.19471328767776,fail
M1410,Android,115.38874668669123,179,624.974177759871,success
M359,Android,175.01993598122488,87,306.7003974290571,success
M1008,Windows,178.0330354741431,164,488.7454105334139,success
M907,Linux,98.66570094572768,278,655.0667261105208,success
M77,Windows,97.51470425645672,227,517.3864735133425,success
M117,Linux,201.33629819170707,195,504.7409022183891,success
M1356,Android,108.35144125068052,235,283.25333324577684,success
M1455,Linux,136.40320705969833,216,739.8134645850594,fail
M888,Android,126.87017944863712,137,655.6549976976747,success
M545,Android,128.36457567387913,194,660.2177882871134,success
M480,Linux,127.86136374192748,265,348.7664291725704,fail
M717,MacOS,99.42293358010328,208,597.7561080163425,success
M483,Linux,115.6720155099896,129,666.5088217428084,success
M675,Android,120.77569230733022,121,599.7596698584257,fail
M1232,Windows,101.98104597992928,214,502.6386324111241,fail
M1321,MacOS,68.08725291497984,172,524.7813939168026,fail
M1117,MacOS,125.8908238333912,280,609.2986855727567,fail
M622,Windows,76.28632511141049,34,438.2088483030059,fail
M627,Windows,195.93688659326392,208,501.7019848747925,success
M1484,Android,120.77569230733022,282,492.3791933459458,success
M19,Windows,199.37020920521616,242,482.9332556743916,success
M1195,Windows,176.2886835063124,272,649.9772784584501,fail
M273,Android,150.53045234808428,122,325.5563649723367,success
M584,Linux,129.7812488703199,206,762.6353352017481,fail
M875,Windows,115.49260301526684,156,544.7726938576403,success
M99,Linux,60.33408657742588,177,502.6386324111241,success
M631,Android,120.97370207932104,117,502.6386324111241,fail
M1042,Windows,52.00601168527466,137,392.8604420517459,success
M109,Android,101.32885535234811,223,433.9090332639752,fail
M638,Linux,114.3158306930054,229,416.9813899681444,success
M737,Windows,117.84595281962672,255,667.1167333241135,success
M1046,Linux,144.0873990645611,172,538.932285844221,fail
M1218,Linux,53.91582605920664,228,502.6386324111241,success
M773,Windows,150.13393672914304,163,416.6728883287995,fail
M885,Linux,153.81850157869636,99,622.5664827997107,fail
M1308,MacOS,82.17994178296885,303,891.1701985808853,fail
M1259,Android,100.80198188936984,272,591.0387130706335,success
M593,MacOS,146.5124013555138,235,573.6002425887239,success
M552,Android,189.62824763669127,204,525.6540814914667,success
M286,Linux,89.76049071034682,187,446.213588547739,success
M577,Windows,132.5528516213275,160,502.6386324111241,fail
M1009,Linux,162.08873086657528,98,502.6386324111241,fail
M722,Windows,106.7370331284126,171,514.1586628605286,success
M1449,Windows,56.01839828106621,230,663.9482577600064,fail
M46,Windows,184.18222528862708,234,341.9276648433083,fail
M1152,Linux,116.48562526190304,205,399.6580911628106,fail
M467,MacOS,63.20466586665445,228,235.0269333115915,fail
M1499,Linux,92.55854889568172,201,574.6873517561705,fail
M633,MacOS,148.32712185996868,259,666.8464531588806,fail
M797,Linux,90.31335811067493,210,539.1562808764754,success
M883,Windows,71.52072926310058,69,328.94772266122936,fail
M683,MacOS,164.9735314334688,239,671.9132956061221,success
M290,MacOS,96.20873710844954,262,780.0043521053219,success
M917,MacOS,113.82633880369691,226,212.83827185870436,fail
M1267,Android,149.98005550587456,233,810.1753866629003,fail
M678,Android,130.66186322514946,239,522.3464670045935,fail
M1162,Windows,146.4242546629061,195,614.8277959828337,success
M131,Android,85.30526605183911,226,522.8544555977954,success
M1126,Windows,97.43352506492464,201,532.5570764877012,success
M398,MacOS,127.6657010391367,123,502.6386324111241,success
M468,MacOS,79.22153239442255,223,513.8973293779916,fail
M1319,Linux,70.05030000086619,106,502.6386324111241,success
M505,Windows,47.73327419995735,144,738.8452686228477,fail
M953,Android,106.93430881209932,156,364.00869348299614,fail
M1472,Linux,122.14550936058478,210,461.43639045808266,fail
M1246,Linux,120.77569230733022,189,589.0826966761443,fail
M435,Windows,117.62667426055312,222,441.5495391239068,success
M1444,Linux,120.77569230733022,193,473.3069977729488,fail
M1135,Windows,98.29853988534444,165,502.6386324111241,fail
M109,Windows,109.44477604076064,217,355.01909475643293,fail
M1401,Windows,146.13063976181354,243,511.93804693084985,success
M1435,Android,135.0900731956842,217,532.3566137144791,fail
M245,MacOS,158.25246777283638,261,628.6335034807853,success
M76,Linux,95.37964927129492,241,435.22888942266206,fail
M858,Windows,111.64291180932328,144,465.9650721369584,fail
M1257,MacOS,97.607132386461,148,264.3799141821063,fail
M770,Windows,126.11769427271372,60,335.06979140387864,fail
M1182,MacOS,146.98722572531017,185,323.4707869359239,fail
M387,Windows,86.13385913918523,218,496.70539129004703,fail
M1228,Android,94.3917339686552,187,480.6614746257811,fail
M1005,Linux,147.03801552161764,164,339.93370325778415,fail
M388,Linux,125.04629266180156,135,502.6386324111241,fail
M615,Linux,100.59525297731,205,416.9019721773345,fail
M1357,MacOS,136.3385467776209,233,857.7777191990237,success
M1173,Linux,88.64242501316804,214,603.1764754844583,success
M1100,Linux,120.77569230733022,156,592.0885951885647,fail
M363,MacOS,120.77569230733022,166,755.5183492595587,fail
M570,Linux,210.6078788176136,182,678.6317057556234,success
M1295,MacOS,90.64601791992622,180,443.6299884338028,success
M145,Windows,171.65672474797103,271,387.07942189868,fail
M1126,Windows,127.37067345169471,161,443.1664129925214,fail
M432,Linux,83.23534804376136,270,758.6361749023016,success
M372,Windows,148.10701203793127,281,347.8485564507431,success
M1487,Linux,128.2215227212278,218,294.0518207073977,success
M327,Linux,97.23292332778834,217,244.50430021971832,success
M822,MacOS,57.57665508123498,166,381.0192200022631,success
M470,MacOS,194.76789508230297,139,576.3290151040605,fail
M398,Windows,111.92559834162635,252,554.7452011524105,fail
M1315,Windows,116.16458724025422,209,405.4375004133532,success
M17,Linux,93.01411320780112,263,638.5305920156642,success
M1424,Android,93.50973635900964,198,581.2188691554942,fail
M875,MacOS,117.19554791512344,285,561.8864773418416,fail
M2,Linux,95.5392210871387,178,299.83814440837216,fail
M21,Linux,135.67679072232264,195,465.7717748404898,success
M1445,MacOS,136.41213518734887,251,303.5375197255974,fail
M868,Android,100.48448172737136,274,646.7902803212346,success
M123,Linux,123.98401118336626,190,382.5306627918432,fail
M1317,Windows,126.45647286503872,190,548.808140375542,fail
M965,Android,170.2796433877595,115,461.28669114975503,success
M671,Android,98.67799526322987,184,557.5262426874224,fail
M142,Linux,89.04546015467193,123,467.6947657081018,success
M1357,Windows,120.77569230733022,183,614.5075715927654,fail
M248,MacOS,58.05777534777064,107,297.6704243322023,fail
M475,Android,98.6102420285378,190,600.3480788961339,fail
M123,MacOS,52.020463933970746,255,349.2659842686991,fail
M874,Android,202.0699813940085,136,494.7395230383837,success
M1306,Android,81.0104064195117,152,374.53765485101593,success
M1004,Linux,127.74021033223862,235,393.5275204189144,success
M1342,Linux,171.49120297533463,208,379.9496105459056,success
M480,Windows,98.3742279527005,242,585.4199549778748,success
M1271,Linux,188.0295531773823,153,565.1578553839224,success
M354,Linux,106.41389067549392,197,512.7588423228588,fail
M211,Android,120.24608238245165,158,347.1399504947193,success
M1420,Linux,127.0481745736669,159,224.65321555908776,fail
M361,Windows,120.77569230733022,171,656.3803336183557,fail
M414,Windows,129.25069065497962,273,413.7010127743786,fail
M1017,MacOS,149.46974621201184,137,562.5759218002584,fail
M600,Android,120.77569230733022,225,502.6386324111241,fail
M588,Windows,107.66344045466803,102,361.7617682664504,fail
M129,Linux,172.32961663649382,217,484.72742182828097,fail
M750,Linux,120.77569230733022,205,735.4344037221837,success
M1023,Linux,200.4083423880511,233,502.6386324111241,fail
M280,Android,120.77569230733022,252,733.5347281337463,fail
M536,Android,187.35307212343463,210,246.74121484789103,success
M238,Windows,105.19639414228958,325,503.490687711028,fail
M739,Linux,169.02567187071867,143,550.6698421164726,fail
M1330,MacOS,100.35581610834078,227,409.7249464570556,fail
M983,Android,120.77569230733022,103,527.3709634666366,fail
M697,Linux,109.95475447770202,204,384.9622120342685,fail
M210,Windows,165.70127019593428,211,465.1812762664305,success
M631,MacOS,114.16264897469976,129,502.6386324111241,success
M147,Windows,145.66347677645211,229,552.291285628983,fail
M1470,Android,103.3700880425167,196,326.2685218665978,fail
M9,Windows,182.4872623919317,196,498.6573789272695,fail
M874,Android,108.83527093634711,167,425.97137209409874,success
M1044,Windows,67.2440092144616,196,296.23212084155875,fail
M140,Linux,178.20600745980448,228,330.2665685051172,success
M660,Android,115.39202003731177,203,433.05002137397264,success
M1075,Linux,149.10059402827312,161,624.9073859182522,success
M1461,MacOS,119.40830128376004,204,445.66664258622257,fail
M512,Linux,76.25133900015956,168,502.73840010481575,fail
M1059,MacOS,142.81313247926664,205,223.8828597681604,fail
M31,Windows,59.78893966286488,152,468.690481346343,success
M1124,Android,70.67068490721546,267,322.22929081402833,success
M132,Linux,120.77569230733022,80,801.9708967242279,success
M342,Linux,137.9111399210795,247,450.9086655609119,success
M685,Windows,173.1506398567284,222,418.73966682593925,success
M628,Linux,139.4637188083077,228,502.6386324111241,success
M1305,MacOS,130.18295126741907,218,786.8389964071896,success
M1134,Windows,83.45354085869685,148,861.2036693103405,success
M368,Linux,145.8408107522008,191,502.6386324111241,fail
M459,Linux,165.0776141418613,279,802.1590450877467,fail
M1461,Linux,148.6822877112645,257,535.9293440401427,success
M1025,Linux,86.43010400200963,177,595.7581635490883,success
M878,Linux,120.77569230733022,123,464.8079802274773,success
M1295,MacOS,173.9333101706992,214,439.25413342468585,success
M1309,MacOS,120.77569230733022,263,316.79108423476043,fail
M1111,Android,146.40375268614395,122,457.38328329959495,fail
M97,Linux,211.74200066052367,211,575.6527513751946,fail
M1368,Linux,141.25418474945542,170,502.6386324111241,success
M1490,MacOS,102.73683271002884,151,411.165706763342,fail
M300,Android,163.01974620037905,170,523.3696281736584,success
M410,Linux,120.77569230733022,260,214.8806438606848,fail
M267,Android,169.9013831329377,219,557.7449772037672,success
M207,Linux,139.09093861968464,191,332.5367059540538,success
M983,Windows,101.62986769341366,194,655.2973240759509,success
M958,Windows,105.03467892502306,164,583.4671377176704,fail
M749,Windows,118.548507553049,253,719.414579216222,fail
M963,Windows,79.81635028363188,210,455.8735632091222,fail
M725,Linux,96.80123853277084,236,502.6386324111241,success
M1018,Windows,118.33937977001209,256,522.8340058393309,fail
M805,MacOS,57.28308769006919,276,501.09974407661326,fail
M305,Windows,122.85102765197036,207,350.6287921867947,fail
M148,Linux,106.09828129068276,143,502.6386324111241,success
M735,Linux,107.63473037584144,163,511.6389250062925,success
M250,Linux,164.851713498736,203,116.2951513947482,fail
M831,Linux,116.00578365525138,155,628.5442038000601,success
M934,MacOS,150.98099445929572,198,402.1978145784647,success
M385,Windows,132.94988220685062,307,536.6505801241989,success
M813,Android,103.8751220992268,62,376.66009490417866,fail
M509,Linux,86.2303877687685,277,383.656119952106,fail
M1322,Android,112.33453998199144,188,438.8648739435361,success
M849,Android,149.34907924814544,165,541.9756920550184,success
M43,Linux,85.72461491406698,282,511.7426466980765,success
M703,Android,160.07105616241404,277,357.97853533823775,fail
M385,Linux,133.07394350082154,273,620.2959606992185,fail
M728,Windows,64.27924501785512,116,300.1631724625122,success
M966,Android,72.20087545666716,148,492.37727189911936,success
M1279,Android,184.83583661940992,226,723.8078398613,fail
M198,Windows,121.71624024550177,224,615.3682778750662,success
M1216,Android,122.4694711371339,333,666.8352641571257,success
M142,MacOS,102.09536066334988,156,510.8745849924546,fail
M484,Android,135.26562550953355,211,368.3343062953548,fail
M249,Linux,120.77569230733022,182,460.7864752214824,success
M796,MacOS,120.77569230733022,192,502.6386324111241,fail
M743,Linux,108.68232748697037,217,487.7206286468189,success
M400,Windows,87.16909226367648,192,409.1610758604608,fail
M1122,Linux,132.97083807177208,81,454.9918060899428,fail
M477,Android,68.08116519413215,55,511.5789076968495,success
M870,Linux,151.15918631639337,221,647.530357776831,fail
M754,Android,144.9025912710896,144,161.0157072599007,fail
M1324,Windows,153.77293986653945,72,543.2989474538592,fail
M1439,MacOS,76.43151963050701,168,587.72140924471,success
M137,Windows,148.87434856754365,152,528.0929309434592,fail
M177,MacOS,98.4388511497608,245,520.6323262858728,success
M299,Android,90.7671860329333,83,698.2311580569924,success
M627,Windows,166.5386933458874,252,609.4409012953889,success
M111,Linux,115.94913883101678,191,377.9893573142326,success
M404,Windows,71.5792426270522,143,469.95916384615714,success
M712,Linux,135.85874842485103,309,344.46449527734603,fail
M757,Windows,85.07722836652312,129,477.1578359088128,success
M390,MacOS,115.47022484802662,123,586.5858316264212,success
M1060,Linux,174.675556520845,96,447.282493771121,fail
M1118,Windows,132.12090498912298,226,768.0128869280425,success
M633,Android,74.35134252577157,201,606.2611215415147,success
M1169,Linux,100.16927408363648,64,589.0790833822236,fail
M10,MacOS,127.99650524016872,158,565.0469710917563,fail
M326,Windows,184.1389581517126,117,687.1909857143302,fail
M1474,Android,120.84859877455892,285,502.6386324111241,fail
M1284,MacOS,83.81378707751938,239,472.8952760369799,success
M622,Android,131.27288381120832,294,563.3067337429319,fail
M895,Windows,97.0506032657188,228,515.0474972270273,success
M1383,Linux,94.25101650151944,107,469.3273896934234,fail
M419,MacOS,156.78678605473428,162,371.3924849383213,fail
M1387,MacOS,187.53218877203315,198,522.142712303391,success
M230,Linux,111.45050114226224,209,797.9425965121093,success
M1490,Android,120.64918377612754,165,494.04597711570216,fail
M166,MacOS,106.76032718750132,166,499.3865087605354,success
M158,MacOS,149.66370577605488,127,502.6386324111241,success
M210,Windows,105.2455638264115,69,400.9080533981944,success
M711,Linux,163.89600543922683,142,521.3990495788438,success
M632,Android,97.44484980080352,171,357.9219950248981,success
M1038,Windows,149.95580714613914,165,355.4311301068888,fail
M1058,Linux,169.93038941648825,183,341.105883493641,success
M677,Windows,63.15141219660549,268,329.3304613368848,fail
M187,Linux,192.7749852034325,127,652.7111329051406,success
M964,Windows,171.0226131308178,125,518.7654715194549,success
M1314,Linux,98.44289910083867,149,502.6386324111241,fail
M1223,Windows,52.81600506330405,280,386.5574949679825,fail
M1163,Windows,103.96165830609294,227,438.9413171710315,success
M1257,MacOS,105.55252496186348,260,837.8607085077938,success
M1271,Linux,186.62705815634428,194,357.30421740300903,success
M1309,Windows,147.7672222805868,269,424.4537114221612,success
M678,MacOS,141.775402294747,190,550.9725247704986,success
M448,Android,112.47468659147636,143,270.2781954933589,fail
M1011,MacOS,139.6217087084596,197,622.1220114724061,fail
M654,Linux,136.0667622561162,260,483.5066288465935,success
M581,Linux,120.77569230733022,181,555.0149087422218,fail
M1010,MacOS,97.55108014712306,182,478.3185392503783,success
M143,Linux,155.65957734472454,295,363.0716849372616,fail
M403,Linux,113.25410767586422,173,574.2729313533503,fail
M1096,Android,105.60672208651064,172,391.6465461651799,fail
M61,Linux,120.77569230733022,215,326.7908236868348,success
M456,Windows,84.93790959550032,229,540.042775972177,success
M6,Windows,172.4256522270574,282,405.5451251386114,success
M1354,Linux,120.77569230733022,92,607.1275705532361,fail
M1136,Linux,20.574941035845427,236,567.3546497549673,success
M604,Linux,122.27017104222088,328,817.7741781930278,success
M330,Windows,100.94747249649213,189,333.4406034685473,fail
M1235,Android,153.8702152611785,213,385.75506092460137,fail
M204,Android,75.6106683224111,199,502.6386324111241,success
M286,Android,126.15869795373072,124,459.94609147011056,success
M117,Linux,127.01731599387227,115,288.0024411186075,fail
M90,Linux,178.26311720940947,184,285.4336857598205,success
M169,Windows,111.96314470501848,85,456.4880329884959,success
M1319,Linux,119.2887469263621,254,429.8198708126122,success
M1365,Windows,95.30047155536144,175,502.4885594429778,success
M255,Linux,128.33964591955532,151,511.9893325995723,success
M1440,Linux,106.28165583272512,164,502.6386324111241,fail
M982,Windows,127.24085565463471,152,582.0876692629423,success
M640,MacOS,92.32008158271344,235,420.2743624256479,success
M595,Android,105.84227858053376,214,625.5940852179659,fail
M1097,MacOS,98.70661692255776,348,449.8305095556789,fail
M477,Windows,179.9554437771635,141,448.67488058381815,success
M847,Windows,131.86171596910265,211,475.7904071874408,fail
M1192,MacOS,96.33213251106712,165,574.184198852754,success
M168,Android,114.15258826991465,241,362.7903313635976,success
M1015,Linux,159.92719300652908,121,390.5881288217565,fail
M756,MacOS,51.78767553138496,233,612.2233924423549,fail
M515,Linux,128.76631541985174,201,560.242363957771,fail
M588,Linux,90.52857492825852,244,464.6307979889887,fail
M1418,Android,128.75307282879095,245,425.0221093598411,success
M1443,Windows,122.4629565691063,180,694.1194133578689,fail
M846,Linux,184.87562619491868,284,388.1156392296173,fail
M1045,Linux,67.36395959204556,154,576.8215921494658,fail
M1318,Linux,99.8414434865358,201,209.871224024412,success
M567,Windows,26.77812614497049,158,502.6386324111241,fail
M1114,Windows,144.46488174686115,253,526.1896317706729,fail
M829,Windows,52.05349477420425,193,224.8638102448625,fail
M655,Linux,130.270582385015,277,563.0818878809044,fail
M317,Android,159.81320579569262,277,344.31052313088446,fail
M898,Windows,130.40435246929496,207,456.7710430881435,fail
M769,MacOS,120.77569230733022,153,708.5312399531641,success
M677,Android,47.63831492667231,223,514.75248540748,success
M815,Linux,120.77569230733022,241,255.40845390374335,fail
M891,Linux,129.39487537881126,161,255.2914716313642,fail
M990,Android,149.67364246266402,183,491.6274369542304,fail
M1320,Windows,61.59032858475978,308,216.38356128305367,fail
M1117,MacOS,157.74420553992206,256,336.33731961615354,success
M442,Windows,76.87621401238846,154,585.7476991828103,success
M419,Linux,65.46276189036304,166,385.7471411862555,success
M845,MacOS,166.54223828049746,190,214.58827067258613,fail
M795,Linux,162.4826924949448,164,528.419597998317,fail
M1147,Android,92.59124338923964,192,500.4963527274835,fail
M538,MacOS,120.77569230733022,117,625.7228743447795,fail
M1212,Android,64.2933472492776,260,392.7970072851659,success
M769,MacOS,96.57694576184082,270,433.7494870645386,success
M980,Linux,156.32477066136275,113,340.9212520897231,fail
M381,Windows,49.44059077340579,221,502.6386324111241,fail
M737,Windows,134.10538804963744,308,792.1572304921119,success
M1096,Android,109.99827450914292,191,441.5821515358069,fail
M782,Android,107.1406766920046,240,676.8890005685224,success
M1047,Windows,58.4188672210105,158,502.6386324111241,success
M1043,Windows,48.89611353039099,282,671.022348983505,fail
M214,Linux,57.79928573759206,265,621.7938516325681,success
M1074,Linux,132.80941566449994,161,545.0678597678622,success
M1267,Linux,185.0636599304712,160,639.0843150511614,fail
M1465,Android,106.17726290578408,155,462.69164623883967,success
M49,Windows,120.77569230733022,171,327.4998303679612,fail
M138,Linux,63.00234893145394,174,383.7089231364724,fail
M468,MacOS,120.77569230733022,203,676.7342754896396,fail
M1256,Android,120.04959293195492,272,495.9850848026584,success
M389,MacOS,68.69863367571185,165,502.6386324111241,success
M1173,Windows,94.95845553193357,321,502.6386324111241,success
M1472,Windows,118.69895338040726,229,296.0765631887171,success
M1275,Linux,154.15494379022846,153,366.47829240174536,success
M609,MacOS,87.74565038848175,307,502.6386324111241,success
M1115,Linux,73.37915295901315,140,474.6575360562042,success
M862,Windows,146.56389976389167,238,437.77168674238,success
M761,Windows,170.93458700793678,263,534.3747413186688,fail
M681,Windows,144.28846062001935,163,612.8174077229194,success
M540,MacOS,59.14511351188644,217,502.6386324111241,fail
M643,Linux,104.67943941746093,164,714.3861677469458,fail
M1163,Android,47.89705945108607,88,851.5097489099381,success
M54,Windows,120.77569230733022,287,337.4991781157144,fail
M281,MacOS,120.77569230733022,221,358.81787940763024,success
M777,Linux,174.94963829436335,121,495.0572819214841,fail
M392,MacOS,125.70374591933653,184,386.94133917771984,success
M1481,Windows,160.99349832332405,347,606.3059730843398,success
M755,Android,115.47088491780045,174,502.6386324111241,fail
M1185,Windows,120.77569230733022,151,638.3555828328912,fail
M1015,Android,130.34421176798955,243,416.7501596601768,success
M105,Linux,120.77569230733022,174,448.0383234319229,success
M259,Linux,197.2736569485228,182,600.7301532674123,fail
M860,Windows,106.60000984837292,77,502.6386324111241,fail
M282,Linux,118.38554669543387,100,284.2386964202188,success
M536,Linux,84.87763920323894,330,804.6779810408129,fail
M1319,Windows,108.3463346609784,216,181.20125632313068,fail
M548,Windows,138.95192697252315,132,601.0110804065301,success
M247,MacOS,97.1207573908694,214,543.8228392858198,success
M1284,Linux,109.0784924751948,172,597.1272006471462,fail
M146,Windows,108.9542109215971,299,438.4582038307087,fail
M373,Android,119.547883245031,199,552.4636116175939,success
M1453,Windows,133.2996797724489,209,707.2426962712359,success
M1290,Android,122.99082925015176,123,211.50449060953963,fail
M587,Linux,81.0059510446977,175,502.6386324111241,success
M1139,Linux,174.31185057116198,214,453.2754509252045,fail
M884,Linux,159.97692692604625,274,583.669897778306,success
M844,Windows,154.17426740223,239,388.2006482632408,fail
M1444,Windows,47.1774700242046,329,670.4624895011148,fail
M1425,Windows,120.77569230733022,185,361.4242287705855,success
M438,Linux,208.12082425606823,151,499.5962296170129,fail
M1208,MacOS,168.95370700638415,158,690.1784385268636,success
M222,Windows,133.41902494857243,244,356.782291657816,success
M1282,Android,62.3360991333153,276,590.7916001127703,success
M1349,Windows,120.77569230733022,167,426.5631626459305,fail
M855,Linux,143.21834122387304,179,433.2644844150287,fail
M1451,Linux,56.58473147010696,208,668.9545890627053,fail
M435,Android,87.23829174306863,124,736.1030125424387,success
M183,Linux,193.9977853000666,224,477.6454662315713,fail
M1442,Android,89.72524568039434,240,528.8071827596441,fail
M1261,MacOS,104.66304162371588,169,284.544144362557,success
M1150,Android,120.77569230733022,41,209.3565439169232,success
M349,Linux,117.93409485807965,69,599.1283810808657,fail
M335,Android,103.49973844139168,121,544.3902379114639,fail
M106,Windows,120.77569230733022,204,328.2004179354429,success
M1152,Windows,112.09002796777553,314,230.66283038848428,success
M370,Windows,120.77569230733022,243,502.6386324111241,success
M314,Android,119.42809524270778,270,814.9299964701279,success
M452,Windows,55.24535521032311,120,567.3466314669654,success
M1091,Windows,110.1486902004816,245,612.8417850086255,success
M468,Windows,120.77569230733022,194,509.2090094306403,success
M1382,Windows,193.81781379458903,164,409.95336943129087,success
M1342,Windows,120.16921534750698,191,771.7560366520138,fail
M1335,MacOS,122.65551413920367,260,263.6524721398972,fail
M327,Linux,98.23034336724662,203,462.31029955642856,success
M1440,Android,173.31530610221571,246,366.49212274859394,fail
M226,Linux,156.05736113811423,288,779.630649385764,fail
M750,Windows,41.053474717485216,182,385.1842795792503,fail
M1302,Android,82.93642572375143,101,499.64040138115,fail
M1089,Windows,96.02653418849744,312,499.0352920672421,success
M626,Android,136.2894034390463,209,395.4702870597865,fail
M981,Windows,64.6579006072943,181,662.3396553076884,success
M737,Windows,85.90546606353462,128,644.4814030242032,success
M1138,Windows,51.28136804895114,211,502.6386324111241,fail
M631,Linux,91.04244063873352,157,373.3147008319728,fail
M583,Windows,147.10676925144045,212,407.8104690010997,fail
M611,Windows,110.6193260819036,131,404.0940344443532,success
M459,Windows,121.48437555266229,185,585.6260632455014,fail
M1058,Windows,112.63738759924271,285,465.5651513027414,fail
M1165,MacOS,120.77569230733022,94,449.2457094794021,success
M432,Linux,95.40167055979332,228,645.1028520437187,success
M336,MacOS,124.42407903362452,156,517.917999925447,fail
M1325,Linux,94.65012894593718,172,527.6414310312309,fail
M643,Windows,102.34153302376431,220,575.3150245243041,success
M390,Linux,79.94952750200535,222,646.8263703338641,success
M567,Android,140.00589543452378,220,654.7671716756416,success
M1089,Android,101.04005832943206,232,722.1380518666184,success
M1366,Windows,112.0173024486491,223,361.0935042823396,success
M1153,Windows,127.22077678523767,252,474.07059729137154,success
M387,Windows,120.77569230733022,266,514.0726076228835,success
M87,Windows,139.42789752974838,198,883.603390353645,success
M1132,Windows,20.561272490502944,99,661.45719692285,success
M949,Windows,102.55877431441392,134,665.7199036132301,fail
M397,MacOS,191.52338448167603,101,260.2880005233065,success
M136,Windows,68.1543910012497,164,689.5413395679326,fail
M1147,Windows,117.83345328331308,161,518.7964748635472,fail
M313,Android,165.99596321825436,189,535.2313265978178,success
M1281,Windows,103.31406872406464,151,458.1132246551524,success
M1241,Android,87.17990232682575,87,544.4041081712345,fail
M879,Linux,81.25317008700333,181,401.6826658978332,fail
M128,Windows,36.32607330434416,159,268.6985254352609,fail
M974,MacOS,124.74903478816398,264,502.6386324111241,fail
M48,Windows,152.84347203601192,185,502.6386324111241,success
M1133,Android,84.49102867920814,160,556.3851302348169,fail
M261,MacOS,120.77569230733022,215,577.5990663791579,fail
M938,Windows,72.71752416999489,139,502.6386324111241,success
M1350,Android,120.77569230733022,284,787.8981817936844,success
M694,Linux,115.55279750936856,106,504.1815738413843,success
M426,Android,118.5781959363162,154,350.7684751230413,success
M752,MacOS,173.45744542561644,183,502.6386324111241,success
M1218,MacOS,78.1807309797028,91,562.976527741222,fail
M1004,Linux,120.77569230733022,185,312.2226546388635,success
M590,Windows,125.4778774769974,237,360.7865812002167,success
M260,Windows,92.07826066723084,132,671.0665405758,success
M1460,Android,143.6676568282398,198,584.0702151607703,fail
M6,MacOS,138.25177808155823,236,493.31204314055486,fail
M637,Windows,120.77569230733022,211,408.957145321354,success
M1370,MacOS,147.4156908652401,283,435.8119915831237,success
M674,Linux,89.78757670344406,189,603.7419305985095,success
M1334,Linux,213.58715827854328,289,502.6386324111241,success
M354,Android,34.794902944099846,88,454.68603143135545,success
M431,MacOS,155.32428476781695,172,749.7740421129512,success
M611,Linux,94.38193165711428,148,337.86921065960325,success
M1209,Windows,67.059966758833,186,198.19880628645564,fail
M1313,Linux,77.02504116263071,163,502.6386324111241,fail
