machine_id,os_type,duree_connexion,nombre_requetes,volume_donnees,statut_connexion
M1226,Windows,116.60391619587061,165,184.44878037525285,Fail
M270,linux,103.2245840474466,266,496.4202188889075,Success
M508,windos,91.02364781723638,100,338.36571764338004,Fail
M861,Linus,88.74357878160754,109,570.4795091124947,Success
M655,windows,89.44089206438056,188,40.15766139983805,Succes
M1248,Linux,59.863839307366014,180,495.0702592599706,Succes
M597,Linux,188.24906135108483,250,411.5612070189641,Fail
M612,linux,134.21458438956154,273,489.2717248769693,Fail
M553,Linux,162.42761154597844,189,164.14152912723523,fail
M727,MacOS,165.66972399583267,163,491.69341753130993,Succes
M61,windos,121.67426243014819,249,466.6553100108297,Succes
M1134,macos,42.310968813010604,176,591.3145721050644,Fail
M193,windows,113.44412961907803,153,784.5243830970797,Fail
M802,Android,85.06759219008373,86,688.6918979535135,success
M464,macos,104.51148302548457,176,192.02330235714464,fail
M470,MacOS,87.60701455945537,135,355.7490291110163,fail
M1315,macos,81.9602125421705,163,561.5225464364074,Fail
M882,Linux,124.01127812681743,170,357.74820348616504,fail
M1384,MacOS,132.8935492319667,255,895.4761455269229,fail
M710,Linux,207.1625837308281,192,627.9401507989872,Fail
M1219,Android,103.55684269457183,120,580.7414820631759,Succes
M1008,Andriod,80.8243622989601,247,,success
M672,windos,166.57894883198543,138,597.9079991593945,Failed
M960,Android,,128,611.9278232260092,Fail
M1204,Linus,192.4795976795499,164,5697.0,Fail
M204,linux,131.31941186599187,152,435.4418962194877,fail
M1033,windos,61.49427768542023,229,602.7093457651415,fail
M1440,Android,156.75480412773067,166,,Fail
M313,windows,97.03982038346555,145,778.3306768174882,Success
M920,Windows,109.44639490005524,159,653.1811042813608,Success
M1033,windos,197.15539875458308,133,655.0081320374497,Success
M796,Linus,151.55444394448384,165,612.3544949828344,Success
M181,MacOS,164.84288699546278,248,,fail
M1,Linux,162.6309796345725,205,607.7232113629996,fail
M97,Android,100.09472495463248,285,402.69222639055437,Failed
M1056,windows,81.27351504080193,210,257.10622856036275,Succes
M767,Windows,85.64183778393837,227,760.9104287519842,fail
M308,MacOS,107.66817773060856,129,445.56221103230945,Fail
M1450,MacOS,116.45425659919768,307,598.2218524735483,fail
M557,Linus,94.63829505642968,164,313.4971409996356,Succes
M1005,Andriod,,146,493.1359146815053,Fail
M1196,windos,134.36635049652526,142,242.10547937383956,Failed
M333,Windows,84.79452675515205,269,204.0315877465726,Succes
M1136,linux,115.67636076579329,311,551.1945356916226,Succes
M853,Andriod,147.4871367725341,239,569.408790067886,Succes
M1123,Linus,180.92920917739974,132,613.173293722123,fail
M890,Windows,132.78349205314856,187,326.6869288070806,success
M266,windos,116.23681371754127,237,636.1659485932934,Succes
M310,linux,58.19606087536557,274,231.51706579311337,success
M1091,Android,171.71594272544345,237,230.8624818069626,Succes
M199,macos,119.59949667930792,254,498.45542577569313,success
M97,Windows,125.04592165755432,36,365.22459614757065,Fail
M634,Andriod,45.63419707075022,152,405.19883224267943,Success
M837,Linus,99.64532556358479,239,308.40173083115525,Succes
M46,linux,132.0696896425112,135,730.172629094057,Success
M1441,Linux,82.67567194958664,181,344.9245007697562,Succes
M735,Linux,213.68450516748,177,301.39493419219036,Succes
M1379,macos,154.0069046647876,169,506.38377736738016,Success
M1491,Andriod,138.4822004665262,173,377.2292476917505,success
M1203,Linus,36.247932786457625,160,257.3450716008068,Fail
M255,Linux,108.52308657867384,226,,success
M444,macos,,214,379.6940127033656,Succes
M481,Linux,87.44859771267747,183,,Fail
M1453,windows,109.24295975666249,169,303.6152564016942,success
M1287,Linux,102.18072678870499,334,561.4655123507182,Success
M293,macos,119.5188948507282,214,541.851404524534,fail
M998,windos,126.79059926792688,162,463.48799682416933,Fail
M771,windows,122.81779676751701,125,245.4271392838921,fail
M851,Linus,72.53205187064455,163,571.3539178487962,Failed
M447,Windows,113.003409866751,299,,Fail
M263,Android,118.97211574141645,244,610.629625831886,Fail
M604,windos,196.91071170917058,159,311.87031082257295,fail
M1484,Android,178.26351576967454,178,830.2636137939875,success
M1258,MacOS,101.3856084021636,44,387.9935650821822,Success
M1206,windows,128.76127541791044,262,597.5278055133592,Succes
M882,linux,87.77945572046661,273,504.44253997160143,success
M1236,Linus,116.16395372175099,156,414.539799264153,Succes
M576,Linux,94.79326835311824,172,437.45367815003556,Failed
M1370,Linus,74.49188416090297,253,310.3648426602978,Succes
M1124,windows,135.6428808936341,278,631.1769632984181,Failed
M426,macos,83.59428768820482,162,644.826878275891,Succes
M52,macos,137.80916513365744,206,314.09829115274806,Failed
M1194,Android,124.69049651737932,159,422.9548311001158,fail
M1482,windows,180.0104388878252,166,477.69145381999675,Failed
M1341,Android,201.16329003130932,146,317.64671271092266,Success
M838,Android,87.31069234101953,160,399.37758130329826,success
M617,Andriod,143.50029079079977,215,659.4347566954411,Failed
M97,windos,103.24920719884284,201,812.8689329177382,Fail
M612,Andriod,142.06941072494283,119,550.5942472639915,Success
M816,linux,73.07016470957544,162,468.77743441120055,Success
M197,windows,105.40950866897538,98,,Succes
M500,windos,71.62771987416141,172,161.71602202665963,Success
M1436,Linux,,169,304.9657509772169,Failed
M931,MacOS,58.17277996996321,197,514.8720483710232,Failed
M413,MacOS,79.96425241258758,170,473.791749024874,Failed
M1084,Andriod,1148.0,149,446.13016026999026,Succes
M1373,linux,106.86104139767667,214,481.2210475962494,fail
M144,linux,160.55304530883532,129,286.90337128959106,Fail
M993,Linus,,157,603.6471559084432,success
M119,linux,138.61063681950554,208,348.47043460643386,success
M766,linux,97.83901538663605,262,464.98886407362465,Fail
M999,Android,143.29100422893086,180,705.9677937985078,Fail
M9,linux,101.44967533667135,200,815.127096314635,success
M1014,macos,64.2341000531292,189,368.6024465084316,Fail
M1438,Andriod,126.21989949091717,225,573.4030908626414,success
M901,linux,96.42448055656898,208,512.9745989416258,success
M698,windows,137.39001703573018,77,565.917502775824,success
M628,Windows,113.04061884867512,236,617.9974390845504,Succes
M190,Linus,128.4031195619791,284,595.2371812657733,Fail
M591,macos,97.67797137828654,159,637.2400278101398,Failed
M139,Android,137.53699916711082,85,225.51185185692634,Failed
M633,Linux,164.97138051607345,188,655.7511861779417,Failed
M1314,Linux,111.62711106264528,226,464.8930495591087,Failed
M1194,windos,126.99491001140416,226,330.03111093188966,Succes
M1037,Windows,158.7246857074588,174,492.5590955757241,Succes
M959,Linus,136.6684403525096,177,756.9231216179664,Fail
M400,Android,153.37080130528688,243,485.60103811937694,fail
M72,MacOS,137.35858836702357,146,740.5674136841349,Fail
M361,Linus,126.95519085471024,207,552.498916311944,fail
M661,windows,99.5381251159386,297,511.2007112065601,fail
M140,MacOS,116.26064418203299,138,505.5914787180665,success
M67,Linus,102.98190903240268,126,452.6611901209303,success
M1246,linux,164.12820471651182,156,332.0395067207793,Failed
M551,Linus,134.4138532373939,113,361.56669650609865,success
M1292,Linux,83.09429374592102,241,676.7094342518884,Fail
M1395,Andriod,141.81890131476695,124,713.5061128507149,Succes
M1218,Linus,137.10744492065896,239,585.7088682038027,success
M983,linux,220.03766820554873,192,650.7298954165378,Failed
M1411,Linux,52.48643378237034,221,631.6071930126099,Succes
M655,windos,146.79884860943667,212,733.335783726119,fail
M380,MacOS,95.51881715454957,138,346.3431850710962,Succes
M25,linux,244.51692381090203,232,592.9234449617536,fail
M1322,Linus,110.85684690399351,213,505.49663595653567,fail
M1229,linux,178.803836316319,126,484.1890411750323,Failed
M1216,macos,78.64099867278223,323,474.72097734271455,Fail
M1484,Andriod,90.30011377323092,209,606.486992210912,Succes
M1208,Windows,111.67070460496554,263,322.28767993038764,success
M506,Linux,159.16534252326528,280,440.32504881938405,Success
M1082,macos,133.88783836740478,220,615.6165083272333,success
M1300,Linux,136.50620718963563,196,577.0612412012982,Succes
M1255,Android,64.55512267932389,184,407.2467241150573,Success
M1228,windos,109.97711028417393,109,368.3217579549885,Failed
M595,Andriod,65.21636269955246,365,297.91388799125093,Fail
M1333,windos,138.22284784330236,125,664.1691697237948,Failed
M107,Linux,138.686973665728,182,402.3827627770451,fail
M183,windos,67.68647993328797,138,,Succes
M221,Linux,182.07629636251286,198,379.92962563781725,Success
M917,windows,75.66646135751185,255,471.85212650702624,fail
M197,Android,139.65181697729355,160,34.823458455986554,fail
M205,linux,111.27266708185498,250,285.62699366397254,success
M562,Andriod,137.85923401124745,195,561.3223247175096,Fail
M1241,linux,85.86603475644364,153,,Succes
M1441,Android,,219,549.6175708325494,Succes
M207,linux,165.39493588723374,115,541.9977433412876,Failed
M276,Linus,178.73897858974976,167,221.08306056436385,Success
M1027,Linux,161.24048529727895,249,220.880072085555,Succes
M723,windows,147.72118915102774,270,292.11671532342893,Failed
M994,Windows,139.17586202399306,217,596.2640910843862,success
M1399,linux,116.05685274528916,193,,Success
M1138,windows,138.31535466225282,209,251.32920754401204,fail
M534,Windows,100.04691684203459,198,558.251106665073,Failed
M122,Linux,106.10226189577752,216,576.3910556546703,Fail
M1076,Android,135.86869344442988,224,620.1991390841256,fail
M1468,Linux,98.86789232487081,240,440.7871182913396,fail
M1462,linux,106.4983993233796,152,539.0397696100007,Success
M147,windows,93.79097306154435,199,602.4487243038378,success
M890,windows,111.76814789294693,213,355.18795752085657,Fail
M1337,Android,177.95941038795235,174,566.2534420215861,fail
M869,MacOS,163.73556549032185,206,560.7460991890681,Failed
M524,Andriod,104.29469702862642,132,343.9041514448776,Fail
M549,windos,84.28555137428694,205,667.397419541804,Fail
M1466,Andriod,138.96317411277926,248,562.9697389429155,Succes
M149,Android,70.44339132586178,194,413.4029537170212,Failed
M477,Android,115.92432007472878,142,732.9731983483817,success
M1120,windows,,108,5446.0,Fail
M122,Linus,171.91932087033663,192,320.28759476193886,Success
M202,Linus,131.20840750836913,314,484.21616500556314,Success
M850,Linus,193.83295423647877,248,193.8153177381143,Failed
M525,windows,,240,449.0880948370311,success
M1182,Windows,164.2639165127511,180,719.6619576549607,Fail
M579,MacOS,124.14870239682583,204,454.8838330979596,Success
M1382,Linux,173.85185279814658,209,465.03126991832454,Failed
M1157,windows,99.40238388259996,171,761.5771500808958,Fail
M1140,windows,189.20607750317907,134,594.3523116155742,Failed
M404,Linus,89.49052072151265,209,330.4335819528582,Succes
M1209,macos,51.56533356888296,167,312.211287825701,success
M883,windos,147.80280266667748,280,765.3647425041763,Fail
M508,Linus,126.96840999271508,329,473.12446046387686,Failed
M142,windows,144.20020541570037,205,370.042684241133,success
M256,windos,120.58390008518056,185,573.1413369431891,Fail
M1079,Linus,139.23967747289873,123,290.1665383044523,Success
M1064,windows,,140,197.74319503108916,fail
M1392,windos,69.81202298832778,306,618.9568683214536,Fail
M167,Android,66.90180726424401,104,706.1761655105913,success
M51,windos,117.08922581135775,181,414.5917775075533,Success
M790,linux,109.65374210698046,236,440.8319809768441,Succes
M882,Windows,104.32566602428265,240,692.9726044582442,Succes
M636,linux,,158,448.965649412175,fail
M633,Andriod,109.93819916719251,206,467.17845355745317,success
M414,Windows,80.413536915747,170,586.194511677984,Succes
M1209,linux,111.97012938213294,274,562.2109927268834,Succes
M207,macos,193.56843546738355,244,384.01806086653346,Fail
M682,Windows,92.5569608490832,221,501.67073600300483,Fail
M842,macos,120.91855670401459,246,533.5668110383912,success
M1094,Android,115.6349205901619,300,298.4863068933639,fail
M1119,windows,155.53712794921935,180,716.6186250981873,Fail
M1302,MacOS,117.0819843594975,167,613.3184443786079,success
M916,Linus,152.99582143963335,120,632.770043726174,Failed
M417,linux,80.57143682137493,296,686.6157338254624,success
M436,MacOS,94.05028103306779,224,595.3805984864073,fail
M976,Andriod,139.4590281198668,122,564.7932051333953,Success
M294,macos,126.52414456187445,268,,Succes
M400,Android,186.2040751665051,319,447.129510006741,Failed
M1403,Linux,110.93027521453968,116,490.3458813450242,success
M785,windos,78.42514887979252,79,408.92777630389696,success
M766,MacOS,96.79491070531927,215,492.8921186985318,Fail
M612,macos,136.50932013744637,168,,Succes
M711,MacOS,54.94116560426639,257,507.0575949965516,fail
M47,MacOS,57.79152204162166,224,,Success
M733,Linus,136.86226140556656,169,478.47036111667217,Fail
M1074,Andriod,171.26415256312768,260,441.0822661997103,fail
M1250,Andriod,60.50576320136382,297,610.3743868744564,fail
M1040,windows,191.5562538233622,265,311.9050658994438,Failed
M105,MacOS,,201,196.448084690582,Failed
M247,Linus,120.09085854769585,132,417.84575650020156,Fail
M140,linux,127.19093211982315,271,347.7934278355624,Failed
M1281,Andriod,120.40158302084787,221,433.2333844753929,success
M469,Andriod,84.81821094462894,305,385.57324445535266,Succes
M91,linux,100.03160624112195,230,479.36350788575777,success
M812,Android,133.1408891198095,305,5129.0,success
M1368,Windows,74.90116802838256,294,445.20646018494114,fail
M1347,Andriod,77.22139549295993,160,476.60101826991615,Fail
M820,macos,105.9791024334144,278,5926.0,Failed
M754,Linus,156.99197731836423,278,334.85080641262164,fail
M933,Linux,117.28430062385327,249,634.2097472276395,Fail
M1351,Andriod,64.13047199042217,204,425.59953085983545,Failed
M975,Linus,177.67001978688444,172,819.6919165912395,Failed
M134,Linux,100.82734041149263,238,870.0520424469919,fail
M349,Linus,634.0,221,400.4152856219056,Failed
M465,Windows,68.41184387186222,295,5864.0,Failed
M856,Linux,112.89209505282281,187,492.9460195501556,Failed
M376,windos,145.7852135415901,135,339.38260890626634,Fail
M229,linux,122.44744194410333,270,547.8119020069638,fail
M1074,Android,155.87126276266423,275,658.4865989616193,Succes
M1044,MacOS,125.7041518534136,268,588.0513606200949,Succes
M23,macos,164.3966752793165,159,5582.0,Fail
M602,linux,702.0,110,4658.0,fail
M1488,windos,119.56147954705203,133,981.5688501232169,success
M205,macos,90.00085333961758,158,535.8705967194686,Succes
M1035,Linux,164.1667801264005,163,343.6334474718042,Fail
M42,Windows,187.84130652304725,150,212.97716370969664,Succes
M939,linux,39.92953549404383,213,536.1526004827805,Fail
M201,windos,169.85860433305805,322,489.39761686552623,Fail
M560,linux,,225,317.4387917767574,Failed
M16,macos,,194,635.3262932341015,success
M920,Linux,125.3300566015513,220,712.4223744577913,success
M54,Windows,149.6565016715573,323,,success
M873,Linus,,291,492.31398508298497,success
M1281,windows,203.21915030845483,211,410.8579187877853,Failed
M979,Linus,76.7087352022151,111,219.43210573521912,fail
M159,Windows,106.4347915776296,226,668.0499413348884,Fail
M395,MacOS,187.1979947983993,216,474.6514127956764,Failed
M645,Linus,106.07718228399123,196,,Succes
M378,MacOS,94.46723240533257,200,477.08358240647823,fail
M444,MacOS,147.91315199664467,233,497.93495070364844,Success
M543,macos,161.37983395603322,195,,Succes
M786,Windows,115.12773796523497,173,447.8110857592715,success
M408,windows,,184,390.64782142835344,Fail
M1029,Linux,109.30761036084616,228,405.16781257316677,Success
M1169,windows,120.9838460765561,185,339.9317869343863,Success
M1201,Windows,72.2161041214433,189,526.2800506877168,Fail
M1173,Andriod,75.61496907332811,246,454.47103700468017,Failed
M1210,Linus,98.76794931948848,221,545.614662299281,Success
M1410,macos,40.36733269086123,247,709.6080612315184,Succes
M359,MacOS,36.957623044854685,182,345.0329266383641,success
M495,windows,159.3035311279313,202,574.2696648863016,Fail
M744,linux,96.69675184752975,192,539.6208246802977,Failed
M1375,macos,93.23604053706606,109,452.51526779929696,fail
M91,Android,130.9628022434728,306,321.1561316822066,success
M256,Linux,77.21729260216057,329,393.85569836420115,fail
M1388,windows,121.88948998427132,196,616.6641594824232,fail
M277,Andriod,131.42219282245264,151,,Fail
M1418,Linux,124.54294038054806,123,,Failed
M72,Android,104.56268601064224,174,,Succes
M432,MacOS,143.11235839745433,228,356.8425427420401,Failed
M943,Linus,152.899592886448,285,662.6159602771266,success
M546,macos,134.29049910910098,186,706.614446679015,Failed
M1092,Linus,126.29299125758814,111,588.141221229685,success
M1288,Windows,95.6872528723764,224,397.0165979441117,Success
M1404,Andriod,86.656525728327,97,755.6636010887888,Succes
M208,Linux,144.56117509010932,109,237.11596784705654,Fail
M791,linux,82.92999842806879,177,769.0947975136703,fail
M1232,Linux,136.42576756564455,202,597.6843168941143,Failed
M1364,MacOS,198.138943955079,196,522.7677058711383,Succes
M13,windows,985.0,119,498.9161705336841,Fail
M1276,windows,55.160539821503136,262,389.17374078772826,Fail
M755,windos,59.40447176138919,238,711.2386310195876,Failed
M1212,Windows,112.45238052768784,229,74.30306459129736,fail
M432,macos,146.81416161661306,147,356.2592717408153,success
M138,windows,64.42051543477966,270,297.68526917620477,Failed
M665,windows,246.25672823410605,371,471.90535274248487,fail
M1147,windos,91.78029626794606,137,427.60309979234796,Failed
M856,windos,116.13568436285412,278,,Success
M317,Windows,136.61535743416277,171,611.4666493842628,Success
M1390,windows,100.38037917220247,181,457.6372507707933,Success
M65,Android,100.84052826369397,208,677.7716974122878,Failed
M1084,windows,140.970908730384,220,480.6161573764372,fail
M146,Andriod,149.5052794505282,299,513.609798143488,success
M316,MacOS,88.09447952618035,148,274.5120588162153,Success
M774,Linux,75.8780799015191,149,588.4898511001638,success
M1200,Android,102.81264437207147,185,259.8306598984305,Success
M844,Linus,109.44845198912272,184,280.692751647152,fail
M537,macos,150.75470943913652,189,573.0250411046525,Fail
M757,windos,99.80729771437974,187,243.88632107559891,fail
M307,Linux,140.51395391409426,93,511.389358718584,Succes
M8,linux,120.90163927746532,193,609.0365399754787,success
M70,windos,153.26029461809452,211,,fail
M359,windows,133.6715548499317,151,455.2359893173249,fail
M942,windows,94.88409736908874,202,600.7679590577188,success
M107,macos,107.94602401898362,251,315.28830419565435,Succes
M70,Andriod,112.50249090007193,220,325.96168976187016,Succes
M1030,windows,117.83879007685137,202,594.5099760368586,Succes
M722,macos,121.7758829726037,179,624.4160844288226,success
M587,linux,117.1832840648035,238,271.5641041916581,Success
M1164,linux,122.74923195677862,131,315.4292020029808,Fail
M559,macos,156.84039442967645,173,,Succes
M975,Linus,130.00325190246187,143,550.2409045789049,Failed
M1176,macos,130.51275971399062,188,585.208559196333,fail
M1392,Windows,88.55664535152474,223,331.26242433561663,Fail
M617,linux,114.54572849317383,218,490.8476273276239,Fail
M490,MacOS,112.53875516012963,93,564.3693682560678,Failed
M721,windos,104.0283554452204,142,510.06069402248306,fail
M287,windows,210.11840440899732,218,478.94527310136954,Failed
M176,Linus,122.7584690127515,128,451.7946945414082,Fail
M67,macos,152.10843542623923,203,,Success
M641,Windows,74.65622129364733,204,383.9102962453002,Failed
M478,Android,166.0343310733861,154,429.15920339277443,Failed
M1266,MacOS,101.09122969929089,303,,Success
M36,Andriod,149.14700434752154,296,399.97745819067046,Fail
M290,Windows,89.82014181862104,181,292.2375146339049,success
M23,Linux,151.32569882216615,188,504.4447610365449,success
M1327,Linux,88.06722374111708,328,,Failed
M895,Andriod,139.6475995460293,134,493.92241533415614,Succes
M1356,windows,107.57858875307133,138,510.2776009311417,Failed
M791,MacOS,117.29613973514628,201,508.4827558744982,Fail
M497,MacOS,129.0773629328904,251,296.30611225205655,success
M75,Windows,154.42071066388286,292,913.7788397960959,success
M868,Linus,122.8525369766285,194,449.92019018253956,Success
M401,Linus,12.073080108505465,189,404.631977229579,Failed
M852,windows,56.89734009504768,189,373.21576713110267,Fail
M534,macos,89.75017441179004,181,413.4976891542458,Succes
M924,windos,101.86333386488042,112,442.0211152352401,Fail
M876,MacOS,92.73209849417458,142,252.3214334698611,Success
M1169,Android,143.95739449182264,269,563.0919275663177,Fail
M1191,linux,119.99271830053851,181,689.0393564598371,Succes
M385,Andriod,130.46178252987102,75,388.31130816048284,success
M627,Windows,44.1874481915975,261,505.2894910494738,Succes
M1329,windows,1023.0,221,470.7605200043968,fail
M254,Andriod,150.28620679791572,280,342.625753664935,Failed
M502,Linus,161.25862682533182,314,439.36771867723746,Success
M1304,Linus,90.30312887011296,238,534.506662965404,fail
M354,Windows,140.56371681933496,135,461.54544094407674,Succes
M76,macos,131.6734307077641,99,274.41370188657504,Succes
M144,MacOS,187.69586725342816,171,603.228475831631,success
M600,windows,55.50787114736379,107,774.3274461263563,fail
M351,Linux,103.5723942750865,224,699.261488102981,fail
M665,Linus,133.444347622676,64,,Success
M717,MacOS,125.14176770429792,155,555.8621380706275,fail
M792,Linus,143.39655506114167,181,523.1871561323002,Success
M683,Linux,102.27940844568988,106,368.40541997197283,Failed
M767,windos,162.68242445506377,85,444.25440718366093,Success
M928,Linux,91.79743791997595,215,635.0491252600499,Success
M1208,Android,120.19766023926863,193,384.29944122215403,Success
M481,linux,142.713857087013,157,334.75939635403427,Fail
M680,Windows,202.2675973519341,167,449.64596025489516,fail
M304,macos,73.73108050129868,204,441.0617611369507,Fail
M1401,macos,104.64107179002046,126,802.2920587206622,Failed
M656,Andriod,136.89422533553295,164,651.0860929657968,Succes
M728,MacOS,146.9959750401402,87,583.0824191513396,Fail
M377,Android,198.17106561001953,243,464.41017772652054,Succes
M876,Windows,94.95914217451667,160,645.7117790869969,fail
M32,windows,154.2647335298775,185,672.5924533991272,success
M326,windows,83.43086277762282,155,366.23726315751986,Failed
M11,linux,128.831755039284,285,566.0222103000738,Fail
M1470,macos,114.5803828889841,213,699.2159645215744,fail
M1246,windows,,234,603.5095655733738,Success
M1137,linux,139.25072517705468,195,594.8911268829847,fail
M1467,windos,951.0,317,540.8276773630063,Failed
M1104,windos,92.82053429561778,117,418.2838950567079,Success
M1369,MacOS,193.1922879222208,238,401.10807617141,fail
M1445,macos,129.7972834952267,234,207.48196381458695,Succes
M361,macos,93.52382586714862,168,376.2828704808778,Failed
M612,Andriod,106.49695085110699,193,228.53295910095522,Succes
M661,MacOS,124.89624612530726,287,479.52793681941296,fail
M865,Linux,40.25000064732404,74,333.7904668860151,success
M921,MacOS,110.90970871289787,178,810.8987348391033,Failed
M318,windos,152.35795768633835,220,469.3000573016906,Fail
M278,windows,154.44217232388033,245,259.04865398605875,Succes
M819,MacOS,151.7651081057288,189,410.39657748628565,Fail
M925,macos,88.89896641059502,303,383.14625642151236,Fail
M633,Windows,69.66026903613826,234,437.06415379009,Succes
M190,Android,123.68011071669409,227,599.5548664482777,success
M1188,windows,98.82477458793191,179,768.0207800082003,Fail
M226,Android,135.73809636947132,185,585.0289828774146,success
M97,linux,70.03852232861693,169,416.4377129471684,Succes
M1373,Android,107.76492524325356,164,589.6209036847926,Fail
M37,Linus,74.18271593987654,234,215.6970873274323,fail
M1475,macos,170.6456395579762,74,500.8838069356558,Fail
M738,Linux,146.9450224642462,125,424.676521749093,Succes
M294,Android,146.33645814373835,123,781.1009143651941,Succes
M862,MacOS,144.01874307599442,137,554.7982299719911,Failed
M1273,windows,117.97433506403291,259,620.4908222314463,success
M872,Linux,124.48492120997791,102,664.6000733892788,Failed
M1239,windos,126.02627237467273,238,406.696400987491,Succes
M351,Andriod,138.3340434222978,175,,Succes
M909,windows,70.51575728264353,249,412.574834897112,Success
M948,Android,148.12357720562227,192,638.916889506238,Failed
M175,Linus,102.44206033748806,159,388.53995547801054,Succes
M755,Windows,59.6785773948079,174,598.3271852394709,Success
M144,Windows,124.3216450017307,164,233.31176886700115,Success
M639,windows,121.66370622458969,158,241.7423417090681,Failed
M437,Linux,71.34531602301038,249,679.1542493593798,fail
M1169,windos,101.42368896667682,190,455.8091487024846,Fail
M1120,Android,192.42614299391994,147,371.27540466899546,fail
M771,Android,,309,366.0046151517425,Failed
M1443,Android,201.8939916438975,221,838.8334057147623,fail
M1366,Windows,113.04657549085094,193,475.0696165127654,Fail
M511,Andriod,115.50449504293547,232,611.4080377031079,Fail
M1063,Linux,151.15702437215938,266,,fail
M551,linux,123.17396226819318,137,573.2433568719918,fail
M895,Andriod,163.77885871421552,220,483.47412978012414,Failed
M159,Linux,176.1710675081042,306,424.877774503311,success
M1488,Andriod,115.63658284557953,163,472.02250705357187,Fail
M538,macos,104.24243357065194,188,517.3674813830821,success
M168,windows,108.90694392413158,217,457.4568496473989,Failed
M586,macos,148.10728672277392,265,572.208679350691,Succes
M569,Windows,28.03759903146755,157,649.2062551269564,fail
M407,MacOS,170.01052867786353,334,590.2235199627228,Success
M150,MacOS,110.30074812713035,102,576.0946262646745,success
M436,windows,118.38669482134489,209,544.0206572692634,Fail
M1100,Windows,62.01994612091773,193,555.9461710185988,fail
M800,Andriod,171.00518761210253,228,566.723666455257,fail
M1213,Linux,181.75720833961356,226,675.4842605303724,fail
M1465,MacOS,207.33399683300394,108,428.12072099493884,success
M1301,Linus,125.34739084712145,201,423.88189063488824,Succes
M869,MacOS,131.49607069692976,313,494.75514841293057,Fail
M1255,Windows,101.75052540847557,153,649.8927427161852,Succes
M96,MacOS,107.52089788365214,244,462.60057200916435,fail
M1145,Linux,86.94907582786911,351,400.8913827142655,Fail
M370,MacOS,82.7449983474697,325,749.6718277919092,Success
M334,windows,210.81077007721146,155,568.5344582840922,success
M134,Windows,81.92610709385791,216,433.23977542813435,Success
M445,Linus,125.15280334256292,287,404.52059227500274,Succes
M1306,Linus,154.25392585920116,204,496.5884964547314,Success
M168,linux,136.31969605318386,252,628.9643345299403,Failed
M543,Windows,196.15936110322076,236,548.6342887220997,Succes
M1021,Android,154.4263306728985,277,4652.0,success
M1330,windows,194.5401071848809,179,559.9067194029149,Succes
M1491,Android,,225,299.8394059812115,Success
M287,Linus,,236,221.77950264723984,success
M904,macos,119.9308504266383,191,407.99169337927606,Fail
M957,Android,95.424820668618,189,316.9865923874719,Fail
M1179,Linux,94.19225576822613,241,305.0680351527331,fail
M535,MacOS,87.22369587983354,190,445.33849703586804,fail
M275,MacOS,110.66178011991097,270,3179.0,Succes
M1445,linux,113.2654560869826,234,509.33031652379964,Failed
M1032,windos,96.95505448761843,88,410.658332910673,success
M1311,windos,81.12585395881108,260,418.4979500553706,success
M528,Linus,163.72652257767658,235,431.0137853615254,Failed
M421,Linus,65.51550431279922,378,532.9361309859758,Succes
M707,Android,119.6376393820672,99,642.8675130657927,fail
M666,linux,151.18542231172236,195,,Failed
M116,Android,99.68885137874274,197,,success
M1438,Android,56.81534978307149,78,639.8759470251132,Succes
M1091,windos,163.765379099245,141,,success
M1416,Windows,135.6281280551473,217,469.4040740299356,Succes
M524,windows,78.71160199508546,76,339.6895903505604,fail
M692,macos,88.11882843458375,178,615.769642790515,success
M1070,windos,30.9888971842271,109,815.6458500861047,fail
M677,macos,,254,577.6818541313754,Succes
M514,Andriod,172.23741442448318,166,545.4931015614034,fail
M510,windows,,156,158.4219053829794,Fail
M308,macos,128.46548213688718,248,616.3541862199572,Succes
M463,Linux,148.6549862507567,192,91.4005451955033,fail
M781,MacOS,80.07502282643604,229,299.296674837729,fail
M147,Android,128.73339255882078,221,299.03946379924463,fail
M467,Windows,50.02259135057143,302,316.7260160355512,Succes
M697,windos,47.11920878056128,254,380.6797160180878,Fail
M1197,linux,103.80864490898449,137,550.5736259574859,success
M741,Linus,61.29015999455771,204,397.18167132597534,Succes
M1454,Andriod,161.0278365113075,244,331.8679302710392,Failed
M1061,linux,134.60290716488012,245,343.8207113492899,Success
M226,macos,112.61801858032388,274,,Success
M896,windos,133.53634067879545,140,518.8769389293634,success
M933,MacOS,64.57424561624224,170,479.2840641091122,Succes
M168,linux,114.96653179824473,206,458.20270175926845,Success
M1430,Linus,148.2506773857263,137,353.1613956461745,Succes
M1343,Android,52.59834024431893,136,547.5766298910318,Fail
M1092,linux,55.23081677163597,187,,Failed
M932,Linux,87.68380726561173,163,691.2129182241802,Success
M868,Windows,,262,500.9483540803888,Success
M485,Andriod,649.0,173,421.29231091887425,success
M1395,Android,147.31309039421262,219,464.7594806258259,success
M1396,Linus,155.98610359410102,272,280.93645333664654,Success
M1125,MacOS,95.75809263837148,271,770.7678701279491,Failed
M772,Linus,126.3590849509215,138,508.658733837527,Success
M1211,linux,159.88298846742487,132,381.6991412396419,Success
M1323,windows,76.00151690365549,185,477.4745053041332,success
M1227,Linus,196.24904225818665,148,826.2762112988148,Succes
